date,time,user_name,text,link,retweet_counts,favorite_counts
2020-04-13,14:04:55,truedoha,야 적어도 여친 있는 애들은 여친 눈치 본다고 페미가 뭔지는 알고 있어 안티페미질 하고 싶어도 정의는 알고 2세대 3세대 페미니즘 교묘히 돌려까기나 하지(그것도 한숨 나오지만)... '페미'이런 단어만 봐도 즉시 발끈하는 애들은 자기 인셀이라고 광고함?,https://twitter.com/truedoha/status/1249700095605403648,7,11
2020-04-13,13:53:37,scooler_ilang,정말 수려하고 곱다. 이런 단어가 어울리는 석지니 느므 조타. #석진이_존재자체가_감사 #방탄소년단진 #방탄진 #BTSJin @BTS_twt,https://twitter.com/scooler_ilang/status/1249697249220644864,2,6
2020-04-13,13:31:18,eski_jcs,앗 이런 단어를 써버렸네 하하 야근하고 퇴근 하다보니 쩔어서 그만,https://twitter.com/eski_jcs/status/1249691634993729536,0,4
2020-04-13,13:08:48,ssshhaarh,뿌엥ㅠㅠㅠ.. 어제 이런 단어 일본어로 샤가 알려줬었는데 바로 까먹었어 ,https://twitter.com/ssshhaarh/status/1249685971035029504,0,0
2020-04-13,12:19:34,choco_coro02,선생님이 부먹찍먹 이런 단어 막 배워서 훅훅 이걸 어디 써먹지..! 하면서 설레하면서 '이렇게 하면 유행어니까 학생들이 재밋어하겟지...?' 하며 만드신 문제같다 ,https://twitter.com/choco_coro02/status/1249673583846014978,0,1
2020-04-13,11:54:30,samsoondaehakyo,근데. 나 쪼꼬어쩌고이런단어너무싱ㅎ어함,https://twitter.com/samsoondaehakyo/status/1249667272483811329,0,1
2020-04-13,11:46:52,AlwaysWithIZONE,선생님 정말 죄송한데 화나시는 심정은 이해합니다ㅜ 그렇지만 저희 애가 매일 써치를 하거든요ㅜ 앉윶딙 이렇게 써치방지를 해 주시거나 ‘ㄴㄱㅂ’ 이런 단어는 사용을 가급적 자제해주시면 안 될까 살짝 부탁드립니다ㅜ이 트윗은 괜찮으시다면 지워주실 수 있나요 이런 부탁드려서 정말 죄송합니다,https://twitter.com/AlwaysWithIZONE/status/1249665351622619137,0,0
2020-04-13,11:38:08,shipil11,아니 나 언어능력딸려서 이런 단어로밖에 말못하는데 진짜 오지고 지렸다,https://twitter.com/shipil11/status/1249663154360954881,0,0
2020-04-13,11:27:44,96yean,autodiscipline 이런 단어 내가 정말 외울 필요 있을까?,https://twitter.com/96yean/status/1249660537870225409,0,0
2020-04-13,11:25:04,cooing_tae,"비님 우주 완전 어릴 적에 우주하면 제일 먼저 떠올리던 모습 같아요 ,, 몬가 영롱하다 찬란하다 이런 단어랑 잘 어울리는,,ㅠㅠㅠㅠ 반쨕반짝 비님처럼 이뿌다요ㅠㅁㅠ",https://twitter.com/cooing_tae/status/1249659868685799431,0,0
